fishing_vessel_mmsi,transshipment_vessel_mmsi,start_time,end_time,mean_latitude,mean_longitude,duration_hr,median_distance_km,median_speed_knots
273843200,273387370,2017-04-21T04:10:00Z,2017-04-21T12:10:00Z,59.96987616112728,157.3472346979416,8,0.0561854525,1.3295263196
273877000,273387370,2017-10-26T10:10:00Z,2017-10-27T22:20:00Z,64.40135649834082,179.35321734639132,36.166666666666664,0.0465822642,0.0526748343
273877000,273387370,2017-08-31T11:10:00Z,2017-09-01T13:00:00Z,63.54517406437423,179.59163980171962,25.833333333333332,0.0312373035,0.04160040205
273812510,273387370,2017-04-22T20:10:00Z,2017-04-23T01:40:00Z,59.9264528398,156.5744669864,5.5,0.0532434903,0.5208050196
273812510,273387370,2017-05-08T23:40:00Z,2017-05-09T09:10:00Z,51.65513663113429,158.63604495776002,9.5,0.036151572150000005,0.7000346579500001
273812510,273387370,2017-09-02T07:00:00Z,2017-09-03T06:40:00Z,63.58600352010746,179.44594931702989,23.666666666666668,0.0472996675,0.0769959121
273876000,273387370,2017-12-05T04:40:00Z,2017-12-05T16:10:00Z,51.674736104299996,154.9259276799,11.5,0.0534899523,0.7106190096
273876000,273387370,2017-09-11T06:10:00Z,2017-09-11T22:40:00Z,43.60810771314856,147.4526110507179,16.5,0.0531518904,0.8696499074
273819700,273387370,2017-09-01T21:50:00Z,2017-09-02T04:40:00Z,63.57304091586154,179.55869483410768,6.833333333333333,0.08381525185,1.2997815930999999
273819700,273387370,2017-12-05T16:40:00Z,2017-12-06T01:10:00Z,51.617223940954354,154.8680900315902,8.5,0.05056628225,1.09476489635
273849910,273387370,2017-08-28T22:00:00Z,2017-08-31T03:50:00Z,63.556870162361726,179.5264561509131,53.833333333333336,0.037151909,0.027060484949999998
273249600,273387370,2017-11-25T00:20:00Z,2017-11-26T15:00:00Z,59.126731831638885,145.39765263316445,38.666666666666664,0.05660277535,0.12832906685
273441610,273387370,2017-08-24T14:50:00Z,2017-08-24T22:40:00Z,62.335023228542106,177.68412098454738,7.833333333333333,0.04912657475,0.04652004995
273874000,273387370,2017-04-21T13:20:00Z,2017-04-22T19:00:00Z,59.99001368584365,156.93798400966904,29.666666666666668,0.0362579227,0.7945634078
273874000,273387370,2017-11-29T07:40:00Z,2017-11-30T21:20:00Z,59.13598790093939,144.5972652813982,37.666666666666664,0.0504844348,0.0591853237
273874000,273387370,2017-05-10T05:30:00Z,2017-05-10T23:50:00Z,51.74246846742629,158.89371871616385,18.333333333333332,0.0371311794,0.7565384331
273814610,273387370,2017-11-11T20:30:00Z,2017-11-14T12:20:00Z,59.28535564893446,148.31000884754863,63.833333333333336,0.0538929234,0.0832385681
273814610,273387370,2017-10-19T02:50:00Z,2017-10-21T09:40:00Z,62.334135208422914,177.51752042613248,54.833333333333336,0.0525332172,0.0530605014
273814610,273387370,2017-04-28T17:50:00Z,2017-04-30T03:20:00Z,55.427660605719254,142.48742085645807,33.5,0.0430555531,0.3796628765
273878100,273387370,2017-10-14T23:10:00Z,2017-10-15T14:50:00Z,63.45238336013841,179.47175301224573,15.666666666666666,0.0542857427,0.0722167338
273878100,273387370,2017-09-03T13:50:00Z,2017-09-04T15:20:00Z,63.56398142948186,179.42593446026513,25.5,0.0453794183,0.0271677102
440581000,273387370,2017-08-25T06:40:00Z,2017-08-25T18:10:00Z,62.305973116688705,177.66326761912418,11.5,0.048816554,0.054198008
440794000,273387370,2017-08-22T02:30:00Z,2017-08-22T19:00:00Z,62.35913926349592,-179.45897957108298,16.5,0.0132401176,0.4037048131
273457300,273387370,2017-10-10T11:40:00Z,2017-10-10T23:50:00Z,52.12741088910254,158.94239437824916,12.166666666666666,0.05042380265,0.4863692393
273457300,273387370,2017-11-18T18:10:00Z,2017-11-19T23:00:00Z,59.13472856944203,151.31377954310153,28.833333333333332,0.0503803642,0.1067072541
